Product ID;Product Position;Promotion;Sales Volume;Product Position
216587;End-cap;Yes;1329;End-cap
216588;Front of Store;No;673;Front of Store
216589;Aisle;No;876;Aisle
216590;End-cap;Yes;1764;End-cap
216591;Aisle;Yes;1419;Aisle
216592;End-cap;Yes;1341;End-cap
216593;Front of Store;No;784;Front of Store
216594;End-cap;Yes;1527;End-cap
216595;Aisle;No;748;Aisle
216596;End-cap;No;969;End-cap
216597;Aisle;No;1016;Aisle
216598;Aisle;No;848;Aisle
216599;Front of Store;No;994;Front of Store
216600;Aisle;No;933;Aisle
216601;Aisle;No;916;Aisle
216602;End-cap;Yes;1374;End-cap
216603;End-cap;No;693;End-cap
216604;Front of Store;No;723;Front of Store
216605;Aisle;No;703;Aisle
216606;End-cap;No;1012;End-cap
216607;Aisle;No;911;Aisle
216608;Aisle;No;919;Aisle
216609;Aisle;No;635;Aisle
216610;Aisle;Yes;1354;Aisle
216611;End-cap;No;915;End-cap
216612;Aisle;No;832;Aisle
216613;Front of Store;Yes;1292;Front of Store
216614;Aisle;Yes;1479;Aisle
216615;Aisle;No;1032;Aisle
216616;Aisle;No;975;Aisle
216617;Aisle;Yes;1061;Aisle
216618;Front of Store;No;787;Front of Store
216619;Aisle;No;1141;Aisle
216620;Front of Store;Yes;1226;Front of Store
216621;Aisle;No;800;Aisle
216622;Aisle;No;744;Aisle
216623;Aisle;No;1082;Aisle
216624;Aisle;No;818;Aisle
216625;End-cap;No;800;End-cap
216626;Front of Store;Yes;1233;Front of Store
216627;End-cap;Yes;1522;End-cap
216628;Aisle;No;898;Aisle
216629;Front of Store;Yes;1572;Front of Store
216630;Front of Store;No;898;Front of Store
216631;End-cap;No;756;End-cap
216632;Aisle;Yes;1541;Aisle
216633;Front of Store;Yes;1318;Front of Store
216634;Front of Store;No;913;Front of Store
216635;Aisle;Yes;1266;Aisle
216636;Front of Store;No;956;Front of Store
216637;End-cap;Yes;1489;End-cap
216638;Aisle;No;944;Aisle
216639;Aisle;No;604;Aisle
216640;End-cap;Yes;1296;End-cap
216641;End-cap;Yes;1022;End-cap
216642;End-cap;No;819;End-cap
216643;End-cap;No;918;End-cap
216644;Aisle;No;782;Aisle
216645;Aisle;No;940;Aisle
216646;End-cap;No;1110;End-cap
216647;Front of Store;No;779;Front of Store
216648;Aisle;Yes;1304;Aisle
216649;Front of Store;No;758;Front of Store
216650;Aisle;No;803;Aisle
216651;End-cap;No;1044;End-cap
216652;End-cap;No;702;End-cap
216653;Aisle;No;857;Aisle
216654;Front of Store;No;816;Front of Store
216655;Aisle;No;951;Aisle
216656;End-cap;Yes;1471;End-cap
216657;Front of Store;Yes;1251;Front of Store
216658;End-cap;No;857;End-cap
216659;Aisle;No;870;Aisle
216660;Aisle;Yes;1202;Aisle
216661;Front of Store;No;958;Front of Store
216662;End-cap;No;953;End-cap
216663;End-cap;No;940;End-cap
216664;Aisle;Yes;1445;Aisle
216665;End-cap;No;839;End-cap
216666;End-cap;No;988;End-cap
216667;Aisle;No;805;Aisle
216668;Front of Store;No;1117;Front of Store
216669;End-cap;Yes;1335;End-cap
216670;Aisle;No;923;Aisle
216671;Aisle;No;732;Aisle
216672;End-cap;No;798;End-cap
216673;End-cap;No;799;End-cap
216674;End-cap;No;667;End-cap
216675;Front of Store;No;911;Front of Store
216676;Aisle;No;887;Aisle
216677;Aisle;No;998;Aisle
216678;Front of Store;No;690;Front of Store
216679;Front of Store;Yes;1785;Front of Store
216680;End-cap;Yes;1408;End-cap
216681;End-cap;No;941;End-cap
216682;End-cap;Yes;1362;End-cap
216683;Aisle;No;892;Aisle
216684;Front of Store;No;779;Front of Store
216685;End-cap;No;849;End-cap
216686;End-cap;Yes;1260;End-cap
216687;End-cap;Yes;1178;End-cap
216688;End-cap;No;829;End-cap
216689;End-cap;No;797;End-cap
216690;Aisle;Yes;1465;Aisle
216691;Aisle;Yes;1288;Aisle
216692;Aisle;No;980;Aisle
216693;Front of Store;No;820;Front of Store
216694;Aisle;No;870;Aisle
216695;Aisle;No;902;Aisle
216696;Aisle;Yes;1294;Aisle
216697;Aisle;Yes;1311;Aisle
216698;Front of Store;No;997;Front of Store
216699;Aisle;No;764;Aisle
216700;End-cap;No;1047;End-cap
216701;End-cap;No;883;End-cap
216702;Front of Store;No;864;Front of Store
216703;Aisle;No;832;Aisle
216704;End-cap;No;1063;End-cap
216705;Aisle;No;786;Aisle
216706;End-cap;No;859;End-cap
216707;End-cap;Yes;1154;End-cap
216708;Aisle;No;973;Aisle
216709;Front of Store;No;761;Front of Store
216710;End-cap;Yes;1183;End-cap
216711;Aisle;Yes;1195;Aisle
216712;Aisle;No;697;Aisle
216713;Aisle;No;1099;Aisle
216714;End-cap;Yes;1313;End-cap
216715;Front of Store;No;1015;Front of Store
216716;Front of Store;Yes;1093;Front of Store
216717;Front of Store;Yes;1428;Front of Store
216718;Aisle;No;856;Aisle
216719;Front of Store;No;887;Front of Store
216720;Front of Store;Yes;1445;Front of Store
216721;Aisle;No;967;Aisle
216722;Front of Store;Yes;1688;Front of Store
216723;Front of Store;No;730;Front of Store
216724;Aisle;Yes;1371;Aisle
216725;Front of Store;Yes;1454;Front of Store
216726;Front of Store;Yes;1200;Front of Store
216727;Aisle;No;611;Aisle
216728;Aisle;Yes;1536;Aisle
216729;Aisle;No;853;Aisle
216730;End-cap;Yes;1199;End-cap
216731;Aisle;No;867;Aisle
216732;Aisle;No;864;Aisle
216733;End-cap;Yes;1260;End-cap
216734;Aisle;Yes;1438;Aisle
216735;Aisle;No;1093;Aisle
216736;Front of Store;No;970;Front of Store
216737;End-cap;No;872;End-cap
216738;Aisle;No;780;Aisle
216739;Front of Store;No;848;Front of Store
216740;Aisle;Yes;1538;Aisle
216741;End-cap;No;901;End-cap
216742;End-cap;No;853;End-cap
216743;End-cap;Yes;1399;End-cap
216744;End-cap;Yes;1353;End-cap
216745;Front of Store;Yes;1513;Front of Store
216746;End-cap;Yes;1532;End-cap
216747;Front of Store;No;1048;Front of Store
216748;Aisle;No;740;Aisle
216749;Front of Store;Yes;1575;Front of Store
216750;End-cap;No;902;End-cap
216751;Front of Store;Yes;1216;Front of Store
216752;Front of Store;No;688;Front of Store
216753;Aisle;Yes;1172;Aisle
216754;End-cap;Yes;1637;End-cap
216755;End-cap;No;789;End-cap
216756;Aisle;No;1150;Aisle
216757;Front of Store;Yes;1188;Front of Store
216758;Front of Store;No;917;Front of Store
216759;Front of Store;No;884;Front of Store
216760;End-cap;No;834;End-cap
216761;Aisle;No;948;Aisle
216762;Aisle;Yes;1118;Aisle
216763;Aisle;No;734;Aisle
216764;Front of Store;No;1015;Front of Store
216765;End-cap;Yes;1269;End-cap
216766;End-cap;Yes;1288;End-cap
216767;Front of Store;No;930;Front of Store
216768;Front of Store;No;977;Front of Store
216769;End-cap;No;884;End-cap
216770;End-cap;No;752;End-cap
216771;Front of Store;Yes;1353;Front of Store
216772;Aisle;No;792;Aisle
216773;Front of Store;No;869;Front of Store
216774;End-cap;Yes;1289;End-cap
216775;End-cap;Yes;1676;End-cap
216776;Aisle;No;895;Aisle
216777;Front of Store;No;901;Front of Store
216778;Aisle;Yes;1343;Aisle
216779;End-cap;No;910;End-cap
216780;End-cap;Yes;1568;End-cap
216781;Aisle;Yes;1445;Aisle
216782;Aisle;Yes;1437;Aisle
216783;Aisle;No;800;Aisle
216784;End-cap;Yes;1730;End-cap
216785;End-cap;No;915;End-cap
216786;Aisle;Yes;1500;Aisle
216787;Aisle;Yes;1306;Aisle
216788;Front of Store;Yes;1431;Front of Store
216789;Aisle;No;953;Aisle
216790;End-cap;No;780;End-cap
216791;End-cap;Yes;1476;End-cap
216792;Aisle;No;889;Aisle
216793;End-cap;Yes;1519;End-cap
216794;Aisle;No;947;Aisle
216795;Aisle;Yes;1414;Aisle
216796;End-cap;No;1113;End-cap
216797;End-cap;No;869;End-cap
216798;Front of Store;No;948;Front of Store
216799;Front of Store;No;960;Front of Store
216800;Aisle;Yes;1400;Aisle
216801;End-cap;Yes;1420;End-cap
216802;Aisle;No;754;Aisle
216803;Aisle;Yes;1380;Aisle
216804;Aisle;No;777;Aisle
216805;Aisle;Yes;1349;Aisle
216806;End-cap;No;827;End-cap
216807;End-cap;Yes;1364;End-cap
216808;Aisle;No;655;Aisle
216809;End-cap;Yes;1610;End-cap
216810;Front of Store;No;885;Front of Store
216811;Aisle;No;801;Aisle
216812;Aisle;No;931;Aisle
216813;End-cap;No;979;End-cap
216814;Front of Store;No;1031;Front of Store
216815;End-cap;No;1151;End-cap
216816;End-cap;No;937;End-cap
216817;Front of Store;Yes;1599;Front of Store
216818;Aisle;No;887;Aisle
216819;End-cap;No;995;End-cap
216820;End-cap;No;736;End-cap
216821;End-cap;No;894;End-cap
216822;End-cap;Yes;1542;End-cap
216823;Aisle;Yes;1370;Aisle
216824;End-cap;Yes;1272;End-cap
216825;End-cap;Yes;1271;End-cap
216826;Aisle;Yes;1635;Aisle
216827;Aisle;Yes;1129;Aisle
216828;Aisle;Yes;1301;Aisle
216829;End-cap;No;994;End-cap
216830;Aisle;No;918;Aisle
216831;Aisle;Yes;1264;Aisle
216832;End-cap;No;748;End-cap
216833;Aisle;No;789;Aisle
216834;Aisle;No;908;Aisle
216835;Aisle;Yes;1732;Aisle
216836;Aisle;Yes;1686;Aisle
216837;Front of Store;Yes;1332;Front of Store
216838;Aisle;Yes;1305;Aisle
216839;End-cap;Yes;1292;End-cap
216840;Aisle;Yes;1542;Aisle
216841;End-cap;No;863;End-cap
216842;End-cap;Yes;1427;End-cap
216843;Front of Store;Yes;1334;Front of Store
216844;End-cap;Yes;1482;End-cap
216845;Aisle;Yes;1541;Aisle
216846;Front of Store;Yes;1523;Front of Store
216847;Front of Store;Yes;1274;Front of Store
216848;End-cap;No;940;End-cap
216849;Aisle;No;694;Aisle
216850;Front of Store;Yes;1285;Front of Store
216851;Front of Store;Yes;1201;Front of Store
216852;Aisle;No;1108;Aisle
216853;Aisle;No;777;Aisle
216854;Aisle;Yes;1393;Aisle
216855;Front of Store;Yes;1414;Front of Store
216856;Front of Store;No;613;Front of Store
216857;Front of Store;No;844;Front of Store
216858;Front of Store;No;1057;Front of Store
216859;End-cap;Yes;1501;End-cap
216860;End-cap;No;1074;End-cap
216861;End-cap;Yes;1066;End-cap
216862;End-cap;No;829;End-cap
216863;Front of Store;Yes;1569;Front of Store
216864;End-cap;No;939;End-cap
216865;End-cap;No;876;End-cap
216866;Aisle;Yes;1280;Aisle
216867;End-cap;No;836;End-cap
216868;Aisle;No;886;Aisle
216869;End-cap;No;879;End-cap
216870;Aisle;No;797;Aisle
216871;End-cap;Yes;1389;End-cap
216872;Front of Store;Yes;1352;Front of Store
216873;End-cap;No;756;End-cap
216874;Front of Store;No;725;Front of Store
216875;Aisle;Yes;1305;Aisle
216876;End-cap;No;881;End-cap
216877;Front of Store;No;752;Front of Store
216878;End-cap;Yes;1445;End-cap
216879;Front of Store;Yes;1258;Front of Store
216880;Front of Store;Yes;1852;Front of Store
216881;Front of Store;Yes;1339;Front of Store
216882;Front of Store;No;880;Front of Store
216883;Front of Store;Yes;1398;Front of Store
216884;Aisle;No;862;Aisle
216885;Aisle;Yes;1403;Aisle
216886;Front of Store;Yes;1375;Front of Store
216887;End-cap;No;858;End-cap
216888;Aisle;Yes;1335;Aisle
216889;Front of Store;No;858;Front of Store
216890;Aisle;Yes;1272;Aisle
216891;Aisle;No;911;Aisle
216892;Aisle;Yes;1680;Aisle
216893;Aisle;Yes;1747;Aisle
216894;End-cap;Yes;1491;End-cap
216895;Aisle;Yes;1256;Aisle
216896;End-cap;Yes;1469;End-cap
216897;Front of Store;No;881;Front of Store
216898;End-cap;Yes;1575;End-cap
216899;Aisle;Yes;1156;Aisle
216900;Aisle;No;743;Aisle
216901;Front of Store;No;873;Front of Store
216902;Front of Store;No;828;Front of Store
216903;Aisle;Yes;1267;Aisle
216904;Aisle;No;902;Aisle
216905;Aisle;Yes;1361;Aisle
216906;Aisle;Yes;1413;Aisle
216907;Front of Store;No;761;Front of Store
216908;Aisle;No;860;Aisle
216909;Front of Store;No;814;Front of Store
216910;Aisle;No;937;Aisle
216911;Aisle;Yes;1481;Aisle
216912;End-cap;Yes;1433;End-cap
216913;Aisle;No;984;Aisle
216914;Aisle;No;872;Aisle
216915;Aisle;Yes;1479;Aisle
216916;End-cap;Yes;1145;End-cap
216917;Front of Store;No;999;Front of Store
216918;Front of Store;Yes;1232;Front of Store
216919;Aisle;No;864;Aisle
216920;Aisle;No;829;Aisle
216921;End-cap;No;807;End-cap
216922;Front of Store;No;947;Front of Store
216923;End-cap;Yes;1393;End-cap
216924;End-cap;Yes;1324;End-cap
216925;Aisle;No;832;Aisle
216926;End-cap;Yes;1461;End-cap
216927;Front of Store;Yes;1603;Front of Store
216928;End-cap;Yes;1262;End-cap
216929;End-cap;No;706;End-cap
216930;Aisle;Yes;1386;Aisle
216931;End-cap;No;854;End-cap
216932;Aisle;Yes;1427;Aisle
216933;Aisle;No;941;Aisle
216934;Aisle;No;927;Aisle
216935;End-cap;No;651;End-cap
216936;Aisle;Yes;1180;Aisle
216937;End-cap;No;1035;End-cap
216938;Aisle;Yes;1490;Aisle
216939;Aisle;No;903;Aisle
216940;Front of Store;No;656;Front of Store
216941;Aisle;Yes;1480;Aisle
216942;Front of Store;Yes;1275;Front of Store
216943;Aisle;No;934;Aisle
216944;Aisle;Yes;1509;Aisle
216945;Front of Store;Yes;1436;Front of Store
216946;End-cap;Yes;1640;End-cap
216947;End-cap;No;714;End-cap
216948;Aisle;No;872;Aisle
216949;Aisle;Yes;1682;Aisle
216950;Front of Store;No;858;Front of Store
216951;End-cap;No;956;End-cap
216952;Front of Store;No;715;Front of Store
216953;End-cap;No;854;End-cap
216954;Aisle;No;753;Aisle
216955;End-cap;Yes;1824;End-cap
216956;End-cap;No;1031;End-cap
216957;Aisle;Yes;1500;Aisle
216958;Front of Store;Yes;1504;Front of Store
216959;End-cap;Yes;1573;End-cap
216960;Front of Store;No;696;Front of Store
216961;Front of Store;No;842;Front of Store
216962;Aisle;No;890;Aisle
216963;End-cap;Yes;1492;End-cap
216964;Aisle;Yes;1385;Aisle
216965;End-cap;No;836;End-cap
216966;Front of Store;No;827;Front of Store
216967;Aisle;No;1016;Aisle
216968;Aisle;Yes;1108;Aisle
216969;End-cap;No;1125;End-cap
216970;End-cap;No;872;End-cap
216971;Front of Store;Yes;1088;Front of Store
216972;End-cap;Yes;1343;End-cap
216973;Front of Store;Yes;1287;Front of Store
216974;Front of Store;No;826;Front of Store
216975;End-cap;Yes;1466;End-cap
216976;Front of Store;No;588;Front of Store
216977;Aisle;No;709;Aisle
216978;Aisle;No;854;Aisle
216979;Front of Store;No;1017;Front of Store
216980;End-cap;No;798;End-cap
216981;Front of Store;No;610;Front of Store
216982;Front of Store;No;780;Front of Store
216983;End-cap;No;1045;End-cap
216984;End-cap;Yes;1699;End-cap
216985;Front of Store;No;851;Front of Store
216986;Aisle;No;765;Aisle
216987;Front of Store;Yes;1234;Front of Store
216988;End-cap;Yes;1276;End-cap
216989;End-cap;Yes;1333;End-cap
216990;Aisle;Yes;1436;Aisle
216991;End-cap;No;821;End-cap
216992;End-cap;Yes;1584;End-cap
216993;Aisle;Yes;1736;Aisle
216994;End-cap;No;974;End-cap
216995;Aisle;No;822;Aisle
216996;End-cap;No;896;End-cap
216997;Aisle;No;831;Aisle
216998;Front of Store;No;923;Front of Store
216999;End-cap;No;888;End-cap
217000;Front of Store;No;824;Front of Store
217001;End-cap;No;728;End-cap
217002;Front of Store;No;778;Front of Store
217003;Aisle;Yes;1468;Aisle
217004;Front of Store;No;837;Front of Store
217005;End-cap;Yes;1037;End-cap
217006;End-cap;No;793;End-cap
217007;Aisle;Yes;1465;Aisle
217008;End-cap;No;749;End-cap
217009;End-cap;Yes;1143;End-cap
217010;End-cap;Yes;1568;End-cap
217011;End-cap;No;921;End-cap
217012;End-cap;Yes;1289;End-cap
217013;Front of Store;Yes;1702;Front of Store
217014;End-cap;Yes;1414;End-cap
217015;Aisle;No;820;Aisle
217016;Aisle;No;842;Aisle
217017;Aisle;Yes;1512;Aisle
217018;End-cap;No;902;End-cap
217019;Aisle;Yes;1581;Aisle
217020;End-cap;No;912;End-cap
217021;Aisle;No;822;Aisle
217022;Aisle;Yes;1459;Aisle
217023;Aisle;Yes;1533;Aisle
217024;Aisle;No;840;Aisle
217025;Front of Store;No;756;Front of Store
217026;Aisle;Yes;1206;Aisle
217027;Aisle;No;965;Aisle
217028;End-cap;Yes;1455;End-cap
217029;Front of Store;Yes;1199;Front of Store
217030;End-cap;No;970;End-cap
217031;Front of Store;Yes;1504;Front of Store
217032;Front of Store;No;955;Front of Store
217033;End-cap;No;792;End-cap
217034;End-cap;No;778;End-cap
217035;Aisle;Yes;1269;Aisle
217036;End-cap;No;861;End-cap
217037;End-cap;Yes;1494;End-cap
217038;Front of Store;Yes;1556;Front of Store
217039;End-cap;Yes;1375;End-cap
217040;Front of Store;No;880;Front of Store
217041;Aisle;Yes;1647;Aisle
217042;End-cap;Yes;1180;End-cap
217043;Aisle;No;1068;Aisle
217044;Aisle;No;1081;Aisle
217045;End-cap;Yes;1277;End-cap
217046;Aisle;No;833;Aisle
217047;Aisle;Yes;1650;Aisle
217048;Aisle;No;825;Aisle
217049;End-cap;No;991;End-cap
217050;End-cap;Yes;1480;End-cap
217051;Aisle;No;887;Aisle
217052;End-cap;Yes;1290;End-cap
217053;Aisle;No;841;Aisle
217054;Front of Store;No;1045;Front of Store
217055;Front of Store;No;942;Front of Store
217056;Aisle;No;795;Aisle
217057;End-cap;No;887;End-cap
217058;Aisle;Yes;1264;Aisle
217059;End-cap;Yes;1260;End-cap
217060;End-cap;Yes;1433;End-cap
217061;Front of Store;No;812;Front of Store
217062;Aisle;No;923;Aisle
217063;Front of Store;No;1081;Front of Store
217064;Aisle;No;925;Aisle
217065;Aisle;No;867;Aisle
217066;Aisle;No;1094;Aisle
217067;Aisle;No;792;Aisle
217068;Front of Store;Yes;1215;Front of Store
217069;Aisle;No;543;Aisle
217070;Front of Store;No;823;Front of Store
217071;Front of Store;No;814;Front of Store
217072;Aisle;No;983;Aisle
217073;Front of Store;Yes;1110;Front of Store
217074;Front of Store;Yes;1549;Front of Store
217075;Aisle;No;770;Aisle
217076;Aisle;Yes;1332;Aisle
217077;Aisle;No;840;Aisle
217078;Aisle;No;810;Aisle
217079;Front of Store;No;1006;Front of Store
217080;End-cap;No;844;End-cap
217081;Aisle;Yes;1634;Aisle
217082;Front of Store;Yes;1347;Front of Store
217083;End-cap;No;869;End-cap
217084;Aisle;Yes;1629;Aisle
217085;End-cap;No;799;End-cap
217086;End-cap;Yes;1321;End-cap
217087;Aisle;No;821;Aisle
217088;Aisle;No;974;Aisle
217089;Front of Store;No;923;Front of Store
217090;Aisle;No;876;Aisle
217091;End-cap;No;988;End-cap
217092;End-cap;Yes;1498;End-cap
217093;Front of Store;No;820;Front of Store
217094;Aisle;No;815;Aisle
217095;End-cap;Yes;1103;End-cap
217096;Aisle;Yes;1379;Aisle
217097;Front of Store;No;1105;Front of Store
217098;End-cap;Yes;1204;End-cap
217099;Front of Store;No;1029;Front of Store
217100;Aisle;Yes;1213;Aisle
217101;Front of Store;Yes;1278;Front of Store
217102;End-cap;Yes;1484;End-cap
217103;Front of Store;No;1020;Front of Store
217104;Aisle;No;1066;Aisle
217105;End-cap;Yes;1300;End-cap
217106;Aisle;No;761;Aisle
217107;Front of Store;Yes;1140;Front of Store
217108;End-cap;No;872;End-cap
217109;Front of Store;Yes;1343;Front of Store
217110;End-cap;Yes;1275;End-cap
217111;Front of Store;No;709;Front of Store
217112;Front of Store;No;989;Front of Store
217113;Aisle;No;895;Aisle
217114;Front of Store;No;947;Front of Store
217115;Aisle;No;904;Aisle
217116;Front of Store;No;763;Front of Store
217117;Front of Store;No;767;Front of Store
217118;Aisle;No;1067;Aisle
217119;End-cap;No;868;End-cap
217120;End-cap;No;1102;End-cap
217121;Front of Store;Yes;1224;Front of Store
217122;End-cap;No;789;End-cap
217123;Front of Store;No;954;Front of Store
217124;Front of Store;Yes;1520;Front of Store
217125;Aisle;No;803;Aisle
217126;End-cap;Yes;1366;End-cap
217127;End-cap;No;983;End-cap
217128;Aisle;No;821;Aisle
217129;Aisle;Yes;1455;Aisle
217130;Aisle;Yes;1410;Aisle
217131;Aisle;No;803;Aisle
217132;Aisle;Yes;1387;Aisle
217133;Aisle;Yes;1529;Aisle
217134;Front of Store;No;985;Front of Store
217135;End-cap;No;722;End-cap
217136;End-cap;No;841;End-cap
217137;Front of Store;Yes;1371;Front of Store
217138;Front of Store;Yes;1279;Front of Store
217139;Aisle;No;1004;Aisle
217140;Aisle;Yes;1678;Aisle
217141;Aisle;No;743;Aisle
217142;Aisle;No;704;Aisle
217143;Aisle;No;883;Aisle
217144;Front of Store;No;596;Front of Store
217145;Front of Store;Yes;1189;Front of Store
217146;Front of Store;No;941;Front of Store
217147;Aisle;No;840;Aisle
217148;Aisle;No;770;Aisle
217149;Aisle;Yes;1438;Aisle
217150;Aisle;No;826;Aisle
217151;End-cap;No;878;End-cap
217152;Aisle;Yes;1530;Aisle
217153;End-cap;No;875;End-cap
217154;Aisle;No;801;Aisle
217155;End-cap;No;870;End-cap
217156;End-cap;Yes;1370;End-cap
217157;Aisle;Yes;1780;Aisle
217158;Aisle;No;783;Aisle
217159;Aisle;No;938;Aisle
217160;Aisle;No;1046;Aisle
217161;End-cap;No;1045;End-cap
217162;End-cap;No;775;End-cap
217163;Aisle;No;1047;Aisle
217164;Front of Store;Yes;1737;Front of Store
217165;End-cap;No;1018;End-cap
217166;Aisle;No;985;Aisle
217167;End-cap;Yes;1422;End-cap
217168;End-cap;No;829;End-cap
217169;End-cap;No;701;End-cap
217170;End-cap;No;806;End-cap
217171;Aisle;Yes;1648;Aisle
217172;End-cap;No;804;End-cap
217173;Front of Store;No;846;Front of Store
217174;End-cap;No;983;End-cap
217175;Aisle;Yes;1261;Aisle
217176;Front of Store;Yes;1250;Front of Store
217177;Aisle;Yes;1008;Aisle
217178;Aisle;Yes;1483;Aisle
217179;Aisle;Yes;1444;Aisle
217180;Aisle;Yes;1371;Aisle
217181;Aisle;No;899;Aisle
217182;End-cap;No;850;End-cap
217183;Aisle;Yes;1055;Aisle
217184;End-cap;Yes;1228;End-cap
217185;End-cap;No;859;End-cap
217186;Front of Store;Yes;1493;Front of Store
217187;Front of Store;No;799;Front of Store
217188;End-cap;Yes;1220;End-cap
217189;End-cap;Yes;1306;End-cap
217190;Front of Store;Yes;1329;Front of Store
217191;Aisle;Yes;1833;Aisle
217192;Front of Store;No;727;Front of Store
217193;End-cap;Yes;1320;End-cap
217194;Front of Store;No;829;Front of Store
217195;End-cap;Yes;1347;End-cap
217196;Aisle;No;874;Aisle
217197;Aisle;Yes;1461;Aisle
217198;End-cap;Yes;1602;End-cap
